cycle,t,i,i_m,v_C
211,0.003307,-47.4021543,1.158702036,-28.85438338
211,0.0033071,-47.23568957,1.144985897,-29.33047021
211,0.0033072,-47.06873857,1.131156913,-29.80479055
211,0.0033073,-46.90130583,1.117215651,-30.27733855
211,0.0033074,-46.73339587,1.103162676,-30.74810837
211,0.0033075,-46.56501323,1.088998555,-31.21709424
211,0.0033076,-46.39616245,1.074723858,-31.68429043
211,0.0033077,-46.22684804,1.060339153,-32.14969128
211,0.0033078,-46.05707455,1.045845012,-32.61329115
211,0.0033079,-45.88684649,1.031242004,-33.07508448
211,0.003308,-45.7161684,1.016530703,-33.53506574
211,0.0033081,-45.54504481,1.001711683,-33.99322946
211,0.0033082,-45.37348023,0.986785517,-34.44957021
211,0.0033083,-45.20147921,0.97175278,-34.90408262
211,0.0033084,-45.02904625,0.956614049,-35.35676136
211,0.0033085,-44.85618589,0.941369901,-35.80760117
211,0.0033086,-44.68290265,0.926020914,-36.25659681
211,0.0033087,-44.50920105,0.910567666,-36.70374312
211,0.0033088,-44.3350856,0.895010738,-37.14903497
211,0.0033089,-44.16056083,0.879350709,-37.59246729
211,0.003309,-43.98563125,0.863588161,-38.03403505
211,0.0033091,-43.81030138,0.847723677,-38.47373328
211,0.0033092,-43.63457572,0.831757839,-38.91155705
211,0.0033093,-43.4584588,0.815691231,-39.3475015
211,0.0033094,-43.28195511,0.799524438,-39.78156179
211,0.0033095,-43.10506917,0.783258045,-40.21373316
211,0.0033096,-42.92780548,0.766892638,-40.64401088
211,0.0033097,-42.75016854,0.750428804,-41.07239027
211,0.0033098,-42.57216286,0.73386713,-41.49886672
211,0.0033099,-42.39379292,0.717208205,-41.92343564
211,0.00331,-42.21506323,0.700452618,-42.34609251
211,0.0033101,-42.03597828,0.683600958,-42.76683287
211,0.0033102,-41.85654256,0.666653815,-43.18565227
211,0.0033103,-41.67676055,0.649611781,-43.60254635
211,0.0033104,-41.49663675,0.632475448,-44.01751079
211,0.0033105,-41.31617562,0.615245406,-44.4305413
211,0.0033106,-41.13538165,0.59792225,-44.84163366
211,0.0033107,-40.95425932,0.580506573,-45.2507837
211,0.0033108,-40.77281309,0.562998968,-45.65798729
211,0.0033109,-40.59104744,0.54540003,-46.06324035
211,0.003311,-40.40896683,0.527710355,-46.46653885
211,0.0033111,-40.22657572,0.509930539,-46.86787882
211,0.0033112,-40.04387857,0.492061176,-47.26725634
211,0.0033113,-39.86087983,0.474102865,-47.66466751
211,0.0033114,-39.67758396,0.456056202,-48.06010852
211,0.0033115,-39.49399541,0.437921785,-48.45357558
211,0.0033116,-39.31011861,0.419700213,-48.84506496
211,0.0033117,-39.125958,0.401392084,-49.23457299
211,0.0033118,-38.94151803,0.382997997,-49.62209603
211,0.0033119,-38.75680312,0.364518552,-50.0076305
211,0.003312,-38.5718177,0.345954348,-50.39117287
211,0.0033121,-38.38656619,0.327305987,-50.77271965
211,0.0033122,-38.20105302,0.308574069,-51.15226742
211,0.0033123,-38.01528258,0.289759196,-51.52981278
211,0.0033124,-37.8292593,0.270861968,-51.90535241
211,0.0033125,-37.64298758,0.251882988,-52.27888301
212,0.0033126,-36.88504324,0.232822858,-52.65040135
212,0.0033127,-36.12820567,0.213748246,-53.014302
212,0.0033128,-35.37248651,0.194661166,-53.37059566
212,0.0033129,-34.61789733,0.175563625,-53.71929319
212,0.003313,-33.86444967,0.156457627,-54.06040555
212,0.0033131,-33.112155,0.13734517,-54.39394386
212,0.0033132,-32.36102475,0.118228249,-54.71991935
212,0.0033133,-31.61107032,0.099108853,-55.0383434
212,0.0033134,-30.86230302,0.079988967,-55.34922751
212,0.0033135,-30.11473415,0.060870569,-55.65258331
212,0.0033136,-29.36837495,0.041755637,-55.94842257
212,0.0033137,-28.62323658,0.022646139,-56.23675719
212,0.0033138,-27.87933019,0.003544042,-56.51759917
212,0.0033139,-27.13666686,-0.015548695,-56.79096069
212,0.003314,-26.39525762,-0.034630116,-57.056854
212,0.0033141,-25.65511346,-0.05369827,-57.31529153
212,0.0033142,-24.9162453,-0.072751211,-57.56628579
212,0.0033143,-24.17866404,-0.091787,-57.80984946
212,0.0033144,-23.44238049,-0.110803699,-58.04599531
212,0.0033145,-22.70740544,-0.129799379,-58.27473626
212,0.0033146,-21.97374962,-0.148772115,-58.49608534
212,0.0033147,-21.2414237,-0.167719985,-58.71005571
212,0.0033148,-20.51043832,-0.186641076,-58.91666065
212,0.0033149,-19.78080404,-0.205533476,-59.11591356
212,0.003315,-19.05253139,-0.224395281,-59.30782798
212,0.0033151,-18.32563085,-0.243224592,-59.49241755
212,0.0033152,-17.60011283,-0.262019514,-59.66969604
212,0.0033153,-16.8759877,-0.280778158,-59.83967735
212,0.0033154,-16.15326578,-0.29949864,-60.00237548
212,0.0033155,-15.43195733,-0.318179083,-60.15780457
212,0.0033156,-14.71207257,-0.336817613,-60.30597887
212,0.0033157,-13.99362166,-0.355412363,-60.44691274
212,0.0033158,-13.27661471,-0.37396147,-60.58062067
212,0.0033159,-12.56106176,-0.392463079,-60.70711727
212,0.003316,-11.84697284,-0.410915337,-60.82641726
212,0.0033161,-11.13435788,-0.429316399,-60.93853547
212,0.0033162,-10.42322679,-0.447664424,-61.04348686
212,0.0033163,-9.71358942,-0.465957579,-61.14128649
212,0.0033164,-9.005455553,-0.484194035,-61.23194955
212,0.0033165,-8.298834934,-0.502371966,-61.31549133
212,0.0033166,-7.593737251,-0.520489557,-61.39192724
212,0.0033167,-6.890172138,-0.538544995,-61.4612728
212,0.0033168,-6.188149178,-0.556536473,-61.52354366
212,0.0033169,-5.4876779,-0.57446219,-61.57875555
212,0.003317,-4.788767777,-0.592320352,-61.62692433
212,0.0033171,-4.091428233,-0.61010917,-61.66806597
212,0.0033172,-3.395668636,-0.627826859,-61.70219655
212,0.0033173,-2.701498301,-0.645471642,-61.72933225
212,0.0033174,-2.008926489,-0.663041748,-61.74948938
212,0.0033175,-1.317962409,-0.68053541,-61.76268433
212,0.0033176,-0.628615216,-0.697950868,-61.76893361
212,0.0033177,0.059105992,-0.715286368,-61.76825385
212,0.0033178,0.745192166,-0.732540162,-61.76066177
212,0.0033179,1.429634314,-0.749710507,-61.7461742
212,0.003318,2.112423498,-0.766795667,-61.72480807
212,0.0033181,2.793550832,-0.783793911,-61.69658043
212,0.0033182,3.473007485,-0.800703516,-61.66150842
212,0.0033183,4.150784682,-0.817522762,-61.6196093
212,0.0033184,4.826873699,-0.834249937,-61.5709004
212,0.0033185,5.501265868,-0.850883336,-61.51539919
212,0.0033186,6.173952577,-0.867421258,-61.45312322
212,0.0033187,6.844925265,-0.883862009,-61.38409014
212,0.0033188,7.514175427,-0.900203901,-61.30831771
212,0.0033189,8.181694613,-0.916445252,-61.2258238
212,0.003319,8.847474427,-0.932584388,-61.13662635
212,0.0033191,9.511506528,-0.948619638,-61.04074342
212,0.0033192,10.17378263,-0.964549339,-60.93819316
212,0.0033193,10.8342945,-0.980371836,-60.82899383
212,0.0033194,11.49303396,-0.996085477,-60.71316377
212,0.0033195,12.14999289,-1.011688617,-60.59072142
212,0.0033196,12.80516322,-1.02717962,-60.46168533
212,0.0033197,13.45853693,-1.042556853,-60.32607412
212,0.0033198,14.11010608,-1.05781869,-60.18390654
212,0.0033199,14.75986276,-1.072963514,-60.03520139
212,0.00332,15.40779912,-1.087989712,-59.87997761
212,0.0033201,16.05390736,-1.102895677,-59.71825419
212,0.0033202,16.69817975,-1.117679809,-59.55005023
212,0.0033203,17.34060862,-1.132340516,-59.37538494
212,0.0033204,17.98118632,-1.146876211,-59.1942776
212,0.0033205,18.61990529,-1.161285313,-59.00674758
212,0.0033206,19.25675801,-1.175566248,-58.81281433
212,0.0033207,19.89173702,-1.18971745,-58.61249743
212,0.0033208,20.52483491,-1.203737357,-58.4058165
212,0.0033209,21.15604434,-1.217624415,-58.19279129
212,0.003321,21.785358,-1.231377076,-57.97344159
212,0.0033211,22.41276866,-1.2449938,-57.74778733
212,0.0033212,23.03826913,-1.258473052,-57.51584848
212,0.0033213,23.66185229,-1.271813304,-57.27764512
212,0.0033214,24.28351105,-1.285013035,-57.03319742
212,0.0033215,24.9032384,-1.298070731,-56.78252562
212,0.0033216,25.52102738,-1.310984882,-56.52565004
212,0.0033217,26.13687108,-1.323753989,-56.26259109
212,0.0033218,26.75076265,-1.336376557,-55.99336928
212,0.0033219,27.36269529,-1.348851098,-55.71800517
212,0.003322,27.97266226,-1.36117613,-55.43651942
212,0.0033221,28.58065687,-1.373350181,-55.14893277
212,0.0033222,29.18667251,-1.385371781,-54.85526603
212,0.0033223,29.79070258,-1.397239471,-54.55554011
212,0.0033224,30.39274058,-1.408951796,-54.24977597
212,0.0033225,30.99278004,-1.420507309,-53.93799467
212,0.0033226,31.59081456,-1.431904571,-53.62021735
212,0.0033227,32.18683778,-1.443142147,-53.2964652
212,0.0033228,32.78084341,-1.454218611,-52.96675951
212,0.0033229,33.37282521,-1.465132543,-52.63112165
212,0.003323,33.96277699,-1.475882531,-52.28957304
212,0.0033231,34.55069263,-1.486467167,-51.94213521
212,0.0033232,35.13656605,-1.496885054,-51.58882972
212,0.0033233,35.72039123,-1.5071348,-51.22967824
212,0.0033234,36.30216222,-1.517215018,-50.86470249
212,0.0033235,36.88187311,-1.527124331,-50.49392428
212,0.0033236,37.45951804,-1.536861367,-50.11736548
212,0.0033237,38.03509123,-1.546424762,-49.73504804
212,0.0033238,38.60858693,-1.55581316,-49.34699396
212,0.0033239,39.17999947,-1.565025208,-48.95322533
212,0.003324,39.74932321,-1.574059565,-48.55376431
212,0.0033241,40.31655258,-1.582914894,-48.1486331
212,0.0033242,40.88168207,-1.591589866,-47.73785401
212,0.0033243,41.44470621,-1.600083158,-47.32144938
212,0.0033244,42.00561961,-1.608393455,-46.89944164
212,0.0033245,42.56441691,-1.61651945,-46.47185328
212,0.0033246,43.12109282,-1.624459841,-46.03870685
212,0.0033247,43.6756421,-1.632213335,-45.60002496
212,0.0033248,44.22805956,-1.639778644,-45.1558303
212,0.0033249,44.77834009,-1.647154489,-44.70614561
212,0.003325,45.32647861,-1.654339598,-44.2509937
212,0.0033251,45.8724701,-1.661332705,-43.79039744
212,0.0033252,46.41630961,-1.668132552,-43.32437977
212,0.0033253,46.95799222,-1.674737888,-42.85296367
212,0.0033254,47.4975131,-1.681147469,-42.3761722
212,0.0033255,48.03486744,-1.687360058,-41.89402847
212,0.0033256,48.57005051,-1.693374426,-41.40655565
212,0.0033257,49.10305762,-1.699189349,-40.91377697
212,0.0033258,49.63388415,-1.704803614,-40.41571573
212,0.0033259,50.16252552,-1.710216012,-39.91239526
212,0.003326,50.68897722,-1.715425343,-39.40383897
212,0.0033261,51.21323478,-1.720430413,-38.89007032
212,0.0033262,51.7352938,-1.725230035,-38.37111281
212,0.0033263,52.25514993,-1.729823031,-37.84699003
212,0.0033264,52.77279886,-1.73420823,-37.31772559
212,0.0033265,53.28823637,-1.738384465,-36.78334317
212,0.0033266,53.80145826,-1.742350582,-36.24386649
212,0.0033267,54.3124604,-1.746105428,-35.69931935
212,0.0033268,54.82123872,-1.749647863,-35.14972557
212,0.0033269,55.32778919,-1.75297675,-34.59510903
212,0.003327,55.83210786,-1.756090961,-34.03549368
212,0.0033271,56.3341908,-1.758989377,-33.47090349
212,0.0033272,56.83403416,-1.761670882,-32.90136251
212,0.0033273,57.33163414,-1.764134372,-32.32689482
212,0.0033274,57.82698699,-1.766378747,-31.74752454
212,0.0033275,58.32008903,-1.768402917,-31.16327585
212,0.0033276,58.81093661,-1.770205797,-30.57417299
212,0.0033277,59.29952616,-1.77178631,-29.98024022
212,0.0033278,59.78585413,-1.773143386,-29.38150186
212,0.0033279,60.26991707,-1.774275965,-28.77798228
212,0.003328,60.75171155,-1.775182991,-28.16970588
212,0.0033281,61.23123421,-1.775863417,-27.55669711
213,0.0033282,61.13705316,-1.776316204,-26.93898046
213,0.0033283,61.04194015,-1.776606383,-26.32218273
213,0.0033284,60.9458992,-1.776734341,-25.70631462
213,0.0033285,60.84893437,-1.776700465,-25.09138684
213,0.0033286,60.75104971,-1.776505143,-24.47741003
213,0.0033287,60.6522493,-1.776148767,-23.86439479
213,0.0033288,60.5525372,-1.775631734,-23.25235167
213,0.0033289,60.45191751,-1.774954438,-22.64129119
213,0.003329,60.35039432,-1.77411728,-22.03122382
213,0.0033291,60.24797174,-1.773120661,-21.42215998
213,0.0033292,60.14465388,-1.771964986,-20.81411005
213,0.0033293,60.04044487,-1.770650661,-20.20708438
213,0.0033294,59.93534884,-1.769178095,-19.60109324
213,0.0033295,59.82936995,-1.7675477,-18.9961469
213,0.0033296,59.72251233,-1.765759889,-18.39225555
213,0.0033297,59.61478015,-1.763815078,-17.78942935
213,0.0033298,59.50617759,-1.761713685,-17.18767842
213,0.0033299,59.39670882,-1.759456131,-16.58701282
213,0.00333,59.28637802,-1.75704284,-15.98744258
213,0.0033301,59.1751894,-1.754474236,-15.38897766
213,0.0033302,59.06314717,-1.751750746,-14.79162802
213,0.0033303,58.95025552,-1.748872802,-14.19540353
213,0.0033304,58.83651869,-1.745840833,-13.60031404
213,0.0033305,58.72194091,-1.742655276,-13.00636934
213,0.0033306,58.6065264,-1.739316565,-12.41357918
213,0.0033307,58.49027942,-1.73582514,-11.82195327
213,0.0033308,58.37320423,-1.732181442,-11.23150126
213,0.0033309,58.25530507,-1.728385914,-10.64223277
213,0.003331,58.13658622,-1.724439,-10.05415737
213,0.0033311,58.01705196,-1.720341148,-9.467284576
213,0.0033312,57.89670656,-1.716092807,-8.88162386
213,0.0033313,57.77555432,-1.711694429,-8.29718465
213,0.0033314,57.65359954,-1.707146468,-7.713976329
213,0.0033315,57.53084652,-1.702449378,-7.132008231
213,0.0033316,57.40729957,-1.697603619,-6.551289644
213,0.0033317,57.28296301,-1.692609649,-5.971829809
213,0.0033318,57.15784116,-1.687467931,-5.39363792
213,0.0033319,57.03193836,-1.682178928,-4.816723125
213,0.003332,56.90525895,-1.676743106,-4.241094524
213,0.0033321,56.77780727,-1.671160934,-3.66676117
213,0.0033322,56.64958766,-1.665432881,-3.09373207
213,0.0033323,56.5206045,-1.659559419,-2.522016183
213,0.0033324,56.39086214,-1.653541022,-1.951622419
213,0.0033325,56.26036494,-1.647378165,-1.382559643
213,0.0033326,56.1291173,-1.641071327,-0.814836671
213,0.0033327,55.99712357,-1.634620986,-0.248462273
213,0.0033328,55.86438817,-1.628027625,0.316554831
213,0.0033329,55.73091546,-1.621291726,0.880205966
213,0.003333,55.59670986,-1.614413776,1.442482507
213,0.0033331,55.46177577,-1.60739426,2.003375876
213,0.0033332,55.32611759,-1.600233669,2.562877543
213,0.0033333,55.18973974,-1.592932493,3.120979026
213,0.0033334,55.05264663,-1.585491224,3.677671891
213,0.0033335,54.9148427,-1.577910357,4.232947752
213,0.0033336,54.77633236,-1.570190388,4.786798272
213,0.0033337,54.63712005,-1.562331815,5.339215162
213,0.0033338,54.49721021,-1.554335137,5.89019018
213,0.0033339,54.35660729,-1.546200857,6.439715135
213,0.003334,54.21531572,-1.537929478,6.987781881
213,0.0033341,54.07333996,-1.529521504,7.534382324
213,0.0033342,53.93068447,-1.520977441,8.079508417
213,0.0033343,53.7873537,-1.512297799,8.623152161
213,0.0033344,53.64335211,-1.503483087,9.165305607
213,0.0033345,53.49868419,-1.494533817,9.705960854
213,0.0033346,53.35335438,-1.485450501,10.24511005
213,0.0033347,53.20736718,-1.476233656,10.78274539
213,0.0033348,53.06072706,-1.466883797,11.31885913
213,0.0033349,52.91343851,-1.457401443,11.85344355
213,0.003335,52.765506,-1.447787113,12.386491
213,0.0033351,52.61693402,-1.438041328,12.91799387
213,0.0033352,52.46772708,-1.428164612,13.44794461
213,0.0033353,52.31788966,-1.418157489,13.9763357
213,0.0033354,52.16742626,-1.408020484,14.5031597
213,0.0033355,52.01634139,-1.397754125,15.02840917
213,0.0033356,51.86463954,-1.38735894,15.55207678
213,0.0033357,51.71232523,-1.376835461,16.07415519
213,0.0033358,51.55940296,-1.36618422,16.59463716
213,0.0033359,51.40587725,-1.355405748,17.11351547
213,0.003336,51.25175261,-1.344500582,17.63078295
213,0.0033361,51.09703355,-1.333469257,18.14643249
213,0.0033362,50.94172461,-1.322312311,18.66045703
213,0.0033363,50.78583028,-1.311030283,19.17284954
213,0.0033364,50.62935511,-1.299623713,19.68360308
213,0.0033365,50.47230362,-1.288093144,20.19271071
213,0.0033366,50.31468033,-1.276439117,20.70016558
213,0.0033367,50.15648976,-1.264662178,21.20596087
213,0.0033368,49.99773646,-1.252762873,21.71008981
213,0.0033369,49.83842496,-1.240741748,22.21254569
213,0.003337,49.67855977,-1.228599352,22.71332183
213,0.0033371,49.51814545,-1.216336234,23.21241163
213,0.0033372,49.35718653,-1.203952946,23.70980851
213,0.0033373,49.19568754,-1.19145004,24.20550595
213,0.0033374,49.03365302,-1.178828068,24.6994975
213,0.0033375,48.87108751,-1.166087587,25.19177673
213,0.0033376,48.70799555,-1.153229151,25.68233727
213,0.0033377,48.54438168,-1.140253318,26.1711728
213,0.0033378,48.38025045,-1.127160646,26.65827707
213,0.0033379,48.21560639,-1.113951694,27.14364384
213,0.003338,48.05045404,-1.100627023,27.62726696
213,0.0033381,47.88479796,-1.087187195,28.1091403
213,0.0033382,47.71864267,-1.073632773,28.58925781
213,0.0033383,47.55199274,-1.05996432,29.06761345
213,0.0033384,47.38485269,-1.046182402,29.54420126
213,0.0033385,47.21722708,-1.032287584,30.01901533
213,0.0033386,47.04912044,-1.018280435,30.49204979
213,0.0033387,46.88053731,-1.004161522,30.96329882
213,0.0033388,46.71148225,-0.989931414,31.43275665
213,0.0033389,46.5419598,-0.975590683,31.90041757
213,0.003339,46.37197449,-0.961139899,32.3662759
213,0.0033391,46.20153087,-0.946579634,32.83032605
213,0.0033392,46.03063347,-0.931910463,33.29256242
213,0.0033393,45.85928684,-0.917132959,33.75297952
213,0.0033394,45.68749552,-0.902247698,34.21157187
213,0.0033395,45.51526405,-0.887255255,34.66833406
213,0.0033396,45.34259695,-0.872156209,35.12326072
213,0.0033397,45.16949878,-0.856951136,35.57634654
213,0.0033398,44.99597406,-0.841640617,36.02758624
213,0.0033399,44.82202733,-0.826225231,36.47697462
213,0.00334,44.64766311,-0.810705558,36.92450651
213,0.0033401,44.47288594,-0.795082181,37.37017679
213,0.0033402,44.29770036,-0.779355681,37.8139804
213,0.0033403,44.12211088,-0.763526643,38.25591232
213,0.0033404,43.94612203,-0.747595649,38.69596759
213,0.0033405,43.76973834,-0.731563286,39.13414129
213,0.0033406,43.59296433,-0.715430138,39.57042856
213,0.0033407,43.41580451,-0.699196792,40.00482459
213,0.0033408,43.23826341,-0.682863835,40.4373246
213,0.0033409,43.06034554,-0.666431856,40.86792389
213,0.003341,42.88205542,-0.649901442,41.29661778
213,0.0033411,42.70339755,-0.633273184,41.72340167
213,0.0033412,42.52437645,-0.616547671,42.14827099
213,0.0033413,42.34499661,-0.599725495,42.57122123
213,0.0033414,42.16526255,-0.582807247,42.99224792
213,0.0033415,41.98517877,-0.565793518,43.41134664
213,0.0033416,41.80474975,-0.548684902,43.82851304
213,0.0033417,41.62398,-0.531481993,44.24374279
213,0.0033418,41.44287402,-0.514185383,44.65703163
213,0.0033419,41.26143627,-0.496795669,45.06837535
213,0.003342,41.07967127,-0.479313445,45.47776978
213,0.0033421,40.89758347,-0.461739307,45.88521081
213,0.0033422,40.71517737,-0.444073851,46.29069436
213,0.0033423,40.53245744,-0.426317675,46.69421644
213,0.0033424,40.34942816,-0.408471376,47.09577305
213,0.0033425,40.16609398,-0.390535551,47.4953603
213,0.0033426,39.98245938,-0.372510801,47.89297432
213,0.0033427,39.79852881,-0.354397723,48.28861128
213,0.0033428,39.61430674,-0.336196918,48.68226742
213,0.0033429,39.42979762,-0.317908984,49.07393903
213,0.003343,39.24500589,-0.299534523,49.46362243
213,0.0033431,39.05993601,-0.281074136,49.851314
213,0.0033432,38.87459241,-0.262528424,50.23701018
213,0.0033433,38.68897952,-0.243897989,50.62070744
213,0.0033434,38.50310179,-0.225183433,51.00240232
213,0.0033435,38.31696364,-0.206385358,51.38209139
213,0.0033436,38.13056949,-0.187504368,51.75977128
213,0.0033437,37.94392377,-0.168541065,52.13543867
214,0.0033438,37.18560231,-0.149496054,52.50909029
214,0.0033439,36.42838452,-0.130436005,52.87512066
214,0.003344,35.67228203,-0.111362931,53.23354047
214,0.0033441,34.91730645,-0.092278842,53.58436052
214,0.0033442,34.16346933,-0.073185743,53.92759175
214,0.0033443,33.41078214,-0.054085634,54.26324523
214,0.0033444,32.65925635,-0.034980511,54.59133217
214,0.0033445,31.90890335,-0.015872364,54.9118639
214,0.0033446,31.15973448,0.00323682,55.2248519
214,0.0033447,30.41176105,0.022345061,55.53030776
214,0.0033448,29.6649943,0.041450381,55.82824321
214,0.0033449,28.91944544,0.060550808,56.11867011
214,0.003345,28.1751256,0.079644377,56.40160045
214,0.0033451,27.43204589,0.098729124,56.67704635
214,0.0033452,26.69021735,0.117803093,56.94502004
214,0.0033453,25.94965099,0.136864332,57.20553391
214,0.0033454,25.21035775,0.155910894,57.45860044
214,0.0033455,24.47234852,0.174940835,57.70423227
214,0.0033456,23.73563415,0.19395222,57.94244215
214,0.0033457,23.00022544,0.212943116,58.17324296
214,0.0033458,22.26613313,0.231911596,58.39664769
214,0.0033459,21.53336791,0.250855738,58.61266947
214,0.003346,20.80194042,0.269773626,58.82132155
214,0.0033461,20.07186126,0.288663348,59.0226173
214,0.0033462,19.34314095,0.307522997,59.21657022
214,0.0033463,18.61579,0.326350672,59.40319392
214,0.0033464,17.88981883,0.345144478,59.58250215
214,0.0033465,17.16523783,0.363902524,59.75450876
214,0.0033466,16.44205733,0.382622924,59.91922774
214,0.0033467,15.72028761,0.401303799,60.07667317
214,0.0033468,14.9999389,0.419943274,60.22685929
214,0.0033469,14.28102138,0.438539479,60.36980042
214,0.003347,13.56354516,0.457090552,60.50551103
214,0.0033471,12.84752032,0.475594634,60.63400568
214,0.0033472,12.13295689,0.494049871,60.75529907
214,0.0033473,11.41986482,0.512454417,60.869406
214,0.0033474,10.70825403,0.53080643,60.9763414
214,0.0033475,9.998134379,0.549104073,61.0761203
214,0.0033476,9.289515683,0.567345515,61.16875785
214,0.0033477,8.582407694,0.585528932,61.25426932
214,0.0033478,7.876820116,0.603652504,61.33267009
214,0.0033479,7.172762598,0.621714417,61.40397566
214,0.003348,6.470244737,0.639712863,61.46820162
214,0.0033481,5.769276078,0.65764604,61.5253637
214,0.0033482,5.069866111,0.675512151,61.57547772
214,0.0033483,4.372024274,0.693309404,61.61855962
214,0.0033484,3.675759951,0.711036015,61.65462545
214,0.0033485,2.981082472,0.728690204,61.68369137
214,0.0033486,2.288001114,0.746270197,61.70577365
214,0.0033487,1.596525101,0.763774228,61.72088866
214,0.0033488,0.906663602,0.781200533,61.72905288
214,0.0033489,0.218425735,0.798547357,61.73028291
214,0.003349,-0.46817944,0.81581295,61.72459545
214,0.0033491,-1.153142914,0.832995568,61.71200729
214,0.0033492,-1.836455732,0.850093472,61.69253534
214,0.0033493,-2.518108994,0.86710493,61.66619662
214,0.0033494,-3.198093854,0.884028217,61.63300825
214,0.0033495,-3.876401519,0.900861611,61.59298745
214,0.0033496,-4.553023252,0.9176034,61.54615153
214,0.0033497,-5.227950368,0.934251874,61.49251794
214,0.0033498,-5.901174239,0.950805332,61.43210419
214,0.0033499,-6.572686288,0.967262078,61.36492792
214,0.00335,-7.242477997,0.983620422,61.29100686
214,0.0033501,-7.910540898,0.999878681,61.21035883
214,0.0033502,-8.57686658,1.016035178,61.12300178
214,0.0033503,-9.241446686,1.032088241,61.02895372
214,0.0033504,-9.904272914,1.048036205,60.92823279
214,0.0033505,-10.56533702,1.063877412,60.82085721
214,0.0033506,-11.2246308,1.079610209,60.70684531
214,0.0033507,-11.88214612,1.09523295,60.58621549
214,0.0033508,-12.53787491,1.110743996,60.45898629
214,0.0033509,-13.19180913,1.126141712,60.3251763
214,0.003351,-13.8439408,1.141424472,60.18480423
214,0.0033511,-14.49426202,1.156590655,60.03788888
214,0.0033512,-15.1427649,1.171638646,59.88444915
214,0.0033513,-15.78944166,1.186566837,59.72450402
214,0.0033514,-16.43428453,1.201373627,59.55807256
214,0.0033515,-17.07728582,1.216057421,59.38517395
214,0.0033516,-17.71843788,1.230616629,59.20582745
214,0.0033517,-18.35773312,1.24504967,59.02005241
214,0.0033518,-18.99516402,1.259354968,58.82786826
214,0.0033519,-19.63072309,1.273530954,58.62929455
214,0.003352,-20.26440292,1.287576064,58.42435088
214,0.0033521,-20.89619613,1.301488743,58.21305697
214,0.0033522,-21.52609541,1.315267441,57.99543261
214,0.0033523,-22.15409351,1.328910616,57.77149768
214,0.0033524,-22.78018324,1.34241673,57.54127215
214,0.0033525,-23.40435743,1.355784254,57.30477607
214,0.0033526,-24.02660901,1.369011665,57.06202958
214,0.0033527,-24.64693094,1.382097446,56.81305291
214,0.0033528,-25.26531623,1.395040087,56.55786635
214,0.0033529,-25.88175798,1.407838086,56.29649031
214,0.003353,-26.4962493,1.420489946,56.02894525
214,0.0033531,-27.10878339,1.432994176,55.75525173
214,0.0033532,-27.71935349,1.445349295,55.47543038
214,0.0033533,-28.3279529,1.457553825,55.18950192
214,0.0033534,-28.93457498,1.469606298,54.89748715
214,0.0033535,-29.53921313,1.48150525,54.59940694
214,0.0033536,-30.14186082,1.493249226,54.29528225
214,0.0033537,-30.74251157,1.504836776,53.98513412
214,0.0033538,-31.34115897,1.516266459,53.66898364
214,0.0033539,-31.93779663,1.527536838,53.34685202
214,0.003354,-32.53241826,1.538646485,53.01876051
214,0.0033541,-33.12501759,1.549593979,52.68473047
214,0.0033542,-33.71558843,1.560377904,52.3447833
214,0.0033543,-34.30412463,1.570996853,51.99894049
214,0.0033544,-34.89062011,1.581449424,51.64722361
214,0.0033545,-35.47506882,1.591734223,51.2896543
214,0.0033546,-36.05746479,1.601849863,50.92625427
214,0.0033547,-36.63780211,1.611794964,50.55704531
214,0.0033548,-37.2160749,1.621568153,50.18204926
214,0.0033549,-37.79227736,1.631168063,49.80128805
214,0.003355,-38.36640372,1.640593334,49.41478368
214,0.0033551,-38.9384483,1.649842615,49.02255822
214,0.0033552,-39.50840544,1.65891456,48.6246338
214,0.0033553,-40.07626957,1.667807831,48.22103262
214,0.0033554,-40.64203515,1.676521097,47.81177696
214,0.0033555,-41.2056967,1.685053032,47.39688916
214,0.0033556,-41.7672488,1.693402321,46.97639161
214,0.0033557,-42.32668608,1.701567653,46.5503068
214,0.0033558,-42.88400325,1.709547725,46.11865725
214,0.0033559,-43.43919504,1.717341241,45.68146557
214,0.003356,-43.99225626,1.724946912,45.23875443
214,0.0033561,-44.54318176,1.732363457,44.79054656
214,0.0033562,-45.09196646,1.7395896,44.33686474
214,0.0033563,-45.63860532,1.746624075,43.87773184
214,0.0033564,-46.18309338,1.753465621,43.41317077
214,0.0033565,-46.7254257,1.760112986,42.9432045
214,0.0033566,-47.26559742,1.766564922,42.46785608
214,0.0033567,-47.80360374,1.772820191,41.98714861
214,0.0033568,-48.3394399,1.778877562,41.50110524
214,0.0033569,-48.8731012,1.784735811,41.00974918
214,0.003357,-49.404583,1.790393719,40.51310372
214,0.0033571,-49.93388071,1.795850077,40.01119219
214,0.0033572,-50.4609898,1.801103682,39.50403796
214,0.0033573,-50.98590579,1.806153339,38.9916645
214,0.0033574,-51.50862425,1.810997859,38.47409529
214,0.0033575,-52.02914083,1.815636061,37.9513539
214,0.0033576,-52.5474512,1.820066771,37.42346393
214,0.0033577,-53.06355112,1.824288823,36.89044905
214,0.0033578,-53.57743638,1.828301058,36.35233297
214,0.0033579,-54.08910283,1.832102323,35.80913946
214,0.003358,-54.59854638,1.835691474,35.26089236
